kda,assists,deaths,denies,game_mode,gpm,hero_damage,hero_id,kills,last_hits,leaver_status,level,match_id,player_slot,steam_id,total_gold,tower_damage,win,xpm
,2,3,23,2,674,20569,4,13,240,0,20,4203149071,3,124936122,19860,8107,1,601
,10,2,7,2,437,9908,97,2,130,0,17,4203149071,4,138543123,12876,51,1,444
,6,6,3,2,424,17852,106,4,161,0,16,4203149071,128,210287979,12493,68,0,403
,6,6,7,2,368,21159,45,3,128,0,15,4203149071,129,194624542,10843,2782,0,381
,9,5,0,2,262,13747,75,3,24,0,15,4203149071,130,102914010,7720,0,0,370
,6,2,2,2,208,5200,83,1,29,0,14,4203149071,131,124168390,6129,0,0,328
,3,3,14,2,591,14937,109,2,313,0,18,4203149071,132,236322966,17414,1581,0,502
,12,4,7,2,569,38229,41,19,282,0,25,4202840964,0,168028715,26477,5190,1,587
,17,5,10,2,641,51958,52,10,447,0,25,4202840964,1,124936122,29827,5976,1,662
,30,5,5,2,300,12052,50,1,52,0,23,4202840964,2,117731777,13960,591,1,496
,22,6,8,2,371,22763,27,6,125,0,25,4202840964,3,108717482,17263,7905,1,591
,21,5,12,2,376,13920,97,5,154,0,24,4202840964,4,138543123,17496,1151,1,539
,14,10,3,2,298,12426,7,2,86,0,21,4202840964,128,164530809,13866,0,0,411
,9,6,12,2,486,26680,42,3,297,0,23,4202840964,129,103275898,22615,3785,0,500
,6,6,14,2,545,33073,36,13,340,0,25,4202840964,130,88585077,25360,1527,0,578
,13,7,43,2,512,29273,33,4,247,0,22,4202840964,131,152915953,23825,3304,0,460
,15,12,4,2,248,9806,79,2,28,0,18,4202840964,132,131766964,11540,0,0,309
,15,2,15,2,272,9268,103,3,24,0,16,4202772041,0,164530809,7489,338,1,428
,11,2,13,2,511,10801,41,5,185,0,19,4202772041,1,103275898,14069,2813,1,589
,10,2,4,2,504,15594,39,9,159,0,20,4202772041,2,88585077,13876,366,1,652
,10,2,16,2,401,8280,97,6,128,0,16,4202772041,3,152915953,11040,601,1,438
,10,7,8,2,272,4689,110,2,43,0,14,4202772041,4,131766964,7489,16,1,361
,4,2,25,2,439,10361,9,7,153,0,15,4202772041,128,138543123,12087,809,0,368
,6,7,16,2,454,12927,67,2,197,0,16,4202772041,129,168028715,12500,0,0,446
,9,5,2,2,207,6134,84,2,14,0,11,4202772041,130,117731777,5699,41,0,243
,6,6,5,2,265,4912,86,0,69,0,14,4202772041,131,108717482,7296,0,0,337
,2,5,37,2,463,8272,4,4,197,1,18,4202772041,132,124936122,12747,1060,0,524
,15,7,13,3,484,26315,96,8,299,0,25,4205112429,0,360723485,23958,1731,0,560
,14,11,4,3,340,12615,121,5,87,3,19,4205112429,1,164442446,16830,101,0,330
,18,9,2,3,316,16077,75,3,34,0,23,4205112429,2,222062671,15642,157,0,462
,8,8,15,3,577,34495,12,11,373,0,25,4205112429,3,,28561,2235,0,594
,7,9,11,3,503,27678,35,2,373,0,25,4205112429,4,147716650,24898,1197,0,559
,14,7,12,3,582,35301,114,11,355,0,25,4205112429,128,126582142,28809,1963,1,677
,18,5,6,3,698,44284,17,18,457,0,25,4205112429,129,136989064,34551,1801,1,827
,18,8,5,3,472,21330,27,4,235,0,25,4205112429,130,136423296,23364,8402,1,610
,21,7,10,3,472,19491,42,4,273,0,25,4205112429,131,377912363,23364,2752,1,654
,13,5,7,3,366,8411,68,6,56,0,21,4205112429,132,136178341,18117,31,1,391
,20,4,26,3,590,35205,4,12,314,0,25,4205010396,0,134958096,26019,5394,1,652
,29,11,5,3,457,19753,42,8,188,0,24,4205010396,1,215764509,20153,4674,1,599
,26,9,2,3,354,14066,75,9,37,0,22,4205010396,2,215643057,15611,1219,1,462
,15,2,12,3,712,37520,106,13,423,0,25,4205010396,3,126582142,31399,4443,1,715
,26,11,4,3,371,18666,71,7,111,0,22,4205010396,4,136989064,16361,1473,1,485
,12,10,1,3,279,13994,30,6,49,0,17,4205010396,128,141924250,12303,0,0,306
,10,8,18,3,478,27013,19,7,310,0,25,4205010396,129,296168210,21079,820,0,638
,13,9,20,3,544,32414,81,14,272,0,24,4205010396,130,136797853,23990,1684,0,554
,19,15,3,3,218,15300,20,4,56,0,16,4205010396,131,352072879,9613,0,0,262
,12,7,2,3,442,21451,29,3,293,0,23,4205010396,132,299977907,19492,0,0,527
,34,5,1,3,524,13868,62,6,25,0,19,4204696573,0,,14811,433,1,593
,11,6,17,3,513,15556,19,9,114,0,18,4204696573,1,248494963,14500,5630,1,495
,17,4,5,3,436,14443,5,10,40,0,16,4204696573,2,136989064,12324,1391,1,421
,21,3,19,3,675,20050,52,10,221,0,22,4204696573,3,,19080,6368,1,723
,12,7,19,3,610,17769,81,12,158,0,18,4204696573,4,,17242,6129,1,522
,9,13,0,3,280,7243,96,1,97,1,13,4204696573,128,432887316,7914,0,0,299
,9,14,0,3,300,9889,27,7,36,0,15,4204696573,129,323850987,8480,0,0,361
,6,5,21,3,459,20012,109,6,196,0,17,4204696573,130,216463193,12974,8,0,480
,7,5,5,3,358,12012,74,6,98,0,16,4204696573,131,231622898,10119,300,0,443
,10,10,1,3,245,10257,84,1,11,1,14,4204696573,132,268596596,6925,0,0,328
,8,9,1,3,281,11877,65,4,41,0,13,4204657676,0,157164782,7334,0,0,304
,10,9,3,3,273,11874,88,5,14,0,14,4204657676,1,136989064,7125,97,0,376
,8,6,1,3,489,11945,109,3,219,0,17,4204657676,2,90045009,12762,2252,0,525
,6,9,9,3,391,16648,19,7,94,0,16,4204657676,3,323850987,10205,461,0,475
,7,9,7,3,405,16375,49,4,103,0,18,4204657676,4,216463193,10570,742,0,539
,20,3,17,3,448,10924,96,4,111,0,16,4204657676,128,138354133,11692,3970,1,482
,21,6,4,3,352,15323,64,2,58,0,19,4204657676,129,198716302,9187,2744,1,622
,13,5,9,3,529,19855,39,12,127,0,17,4204657676,130,190070708,13806,1583,1,509
,22,9,2,3,377,12476,85,10,15,0,16,4204657676,131,,9839,1297,1,484
,19,2,38,3,563,31519,4,13,140,0,20,4204657676,132,152095304,14694,5163,1,669
,14,10,3,3,359,24892,25,9,125,0,22,4203442547,0,137388248,15790,609,0,465
,19,8,16,3,496,24372,72,8,294,0,25,4203442547,1,179544044,21815,750,0,622
,13,10,9,3,428,20973,2,8,195,0,24,4203442547,2,161651999,18824,155,0,582
,9,11,11,3,593,42265,34,14,366,0,25,4203442547,3,90045009,26082,0,0,635
,22,7,4,3,277,12023,85,3,73,0,21,4203442547,4,224990250,12183,360,0,451
,19,5,17,3,615,32547,74,14,257,0,25,4203442547,128,413607229,27049,4395,1,697
,18,11,3,3,354,27478,101,9,45,0,25,4203442547,129,138354133,15570,138,1,614
,19,11,3,3,318,16136,64,4,60,0,22,4203442547,130,136989064,13986,692,1,492
,15,11,16,3,461,32379,19,10,148,0,25,4203442547,131,136192231,20276,829,1,619
,16,4,3,3,701,25356,109,8,517,0,25,4203442547,132,,30832,11453,1,717
,14,9,1,2,285,10546,86,4,72,0,16,4201438771,0,131766964,10222,0,0,352
,9,8,5,2,417,15159,23,6,183,0,20,4201438771,1,152915953,14956,485,0,498
,15,11,3,2,300,9880,91,6,80,0,20,4201438771,2,164530809,10760,384,0,479
,12,4,9,2,514,22638,12,4,266,0,23,4201438771,3,205552172,18435,1211,0,645
,12,9,14,2,469,25239,72,8,238,0,19,4201438771,4,,16821,1119,0,464
,12,5,36,2,573,20605,33,6,211,0,22,4201438771,128,140680642,20551,5421,1,598
,13,2,21,2,662,42735,10,20,279,0,25,4201438771,129,176552562,23743,3701,1,831
,26,10,2,2,363,13748,112,1,76,0,21,4201438771,130,101259972,13019,0,1,556
,22,5,15,2,542,34355,106,8,239,0,24,4201438771,131,202217968,19439,537,1,747
,18,8,5,2,302,11979,88,6,22,0,21,4201438771,132,108221389,10831,371,1,525
,5,1,12,2,462,15981,74,4,231,1,19,4201349578,0,142139318,13667,195,0,543
,5,6,9,2,291,6768,19,0,105,1,14,4201349578,1,92590479,8608,0,0,320
,3,6,0,2,290,9024,110,3,70,0,14,4201349578,2,163587550,8579,0,0,315
,2,5,10,2,493,15734,63,9,185,0,21,4201349578,3,181563525,14584,1431,0,658
,8,12,5,2,172,5234,3,0,20,1,11,4201349578,4,395974139,5088,0,0,204
,12,3,9,2,552,15922,36,7,212,0,19,4201349578,128,140680642,16330,1552,1,561
,12,3,19,2,530,16114,9,11,160,0,20,4201349578,129,176552562,15679,3466,1,584
,13,4,15,2,251,4364,85,1,47,0,16,4201349578,130,101259972,7425,427,1,389
,10,0,29,2,614,18003,10,7,277,0,22,4201349578,131,202217968,18164,3074,1,748
,19,7,5,2,268,7572,79,3,50,0,15,4201349578,132,108221389,7928,2207,1,342
,29,4,11,2,562,11321,97,10,100,0,15,4201283251,0,140680642,11830,2698,1,538
,20,2,11,2,762,30317,44,27,99,0,18,4201283251,1,176552562,16040,4851,1,723
,30,4,3,2,519,11331,86,9,52,0,16,4201283251,2,101259972,10924,2607,1,544
,19,3,11,2,617,24785,23,12,115,0,17,4201283251,3,202217968,12987,2453,1,610
,29,2,6,2,470,12394,84,7,41,0,16,4201283251,4,108221389,9893,2408,1,549
,9,16,0,2,201,8059,20,0,22,0,9,4201283251,128,229928850,4231,142,0,219
,5,12,3,2,285,10523,49,1,46,0,12,4201283251,129,107546435,5999,0,0,351
,5,13,9,2,227,2751,6,0,54,0,9,4201283251,130,140642656,4778,273,0,214
,3,15,7,2,356,10378,63,9,32,0,13,4201283251,131,341969795,7493,186,0,390
,7,12,0,2,236,5583,85,3,22,0,7,4201283251,132,282993686,4967,0,0,157
,7,10,1,3,233,10173,112,1,24,0,12,4197773041,0,135584110,6492,0,0,264
,7,11,0,3,265,6348,7,1,50,0,15,4197773041,1,868649910,7384,0,0,374
,6,9,7,3,329,9221,92,3,89,0,18,4197773041,2,313744564,9168,138,0,517
,5,7,7,3,337,3395,97,2,78,0,17,4197773041,3,199222238,9391,0,0,465
,5,7,6,3,537,15180,93,6,213,0,20,4197773041,4,345650410,14964,3259,0,621
,17,2,35,3,725,25646,74,15,197,0,22,4197773041,128,134711350,20203,4920,1,741
,17,7,2,3,320,8175,91,5,39,0,17,4197773041,129,168829831,8917,456,1,485
,16,2,9,3,616,27359,99,10,188,0,21,4197773041,130,871782093,17165,2095,1,703
,17,1,0,3,356,10505,75,4,46,0,17,4197773041,131,176047313,9920,928,1,460
,14,2,23,3,718,12927,41,8,263,0,22,4197773041,132,202217968,20008,7135,1,752
,12,3,4,3,272,6199,84,2,8,0,10,4195025833,0,363281361,5168,944,1,269
,7,4,8,3,512,14195,36,7,86,0,13,4195025833,1,,9728,2540,1,455
,9,4,0,3,368,4712,110,1,74,0,11,4195025833,2,108717482,6992,146,1,340
,7,1,4,3,450,9578,63,7,70,0,13,4195025833,3,103275898,8550,3525,1,426
,8,1,24,3,539,11330,23,6,122,0,15,4195025833,4,202217968,10241,2581,1,578
,3,5,8,3,349,14362,99,4,82,0,10,4195025833,128,136421659,6631,0,0,299
,5,8,5,3,212,5722,85,3,21,0,9,4195025833,129,240727522,4028,0,0,245
,2,6,8,3,260,5106,52,0,66,0,10,4195025833,130,141010367,4940,0,0,297
,5,4,3,3,213,4173,91,1,29,0,10,4195025833,131,164530809,4047,100,0,267
,1,3,16,3,427,11252,72,5,123,0,11,4195025833,132,372595310,8113,571,0,331
,12,4,7,2,569,38229,41,19,282,0,25,4202840964,0,168028715,26477,5190,1,587
,17,5,10,2,641,51958,52,10,447,0,25,4202840964,1,124936122,29827,5976,1,662
,30,5,5,2,300,12052,50,1,52,0,23,4202840964,2,117731777,13960,591,1,496
,22,6,8,2,371,22763,27,6,125,0,25,4202840964,3,108717482,17263,7905,1,591
,21,5,12,2,376,13920,97,5,154,0,24,4202840964,4,138543123,17496,1151,1,539
,14,10,3,2,298,12426,7,2,86,0,21,4202840964,128,164530809,13866,0,0,411
,9,6,12,2,486,26680,42,3,297,0,23,4202840964,129,103275898,22615,3785,0,500
,6,6,14,2,545,33073,36,13,340,0,25,4202840964,130,88585077,25360,1527,0,578
,13,7,43,2,512,29273,33,4,247,0,22,4202840964,131,152915953,23825,3304,0,460
,15,12,4,2,248,9806,79,2,28,0,18,4202840964,132,131766964,11540,0,0,309
,15,2,15,2,272,9268,103,3,24,0,16,4202772041,0,164530809,7489,338,1,428
,11,2,13,2,511,10801,41,5,185,0,19,4202772041,1,103275898,14069,2813,1,589
,10,2,4,2,504,15594,39,9,159,0,20,4202772041,2,88585077,13876,366,1,652
,10,2,16,2,401,8280,97,6,128,0,16,4202772041,3,152915953,11040,601,1,438
,10,7,8,2,272,4689,110,2,43,0,14,4202772041,4,131766964,7489,16,1,361
,4,2,25,2,439,10361,9,7,153,0,15,4202772041,128,138543123,12087,809,0,368
,6,7,16,2,454,12927,67,2,197,0,16,4202772041,129,168028715,12500,0,0,446
,9,5,2,2,207,6134,84,2,14,0,11,4202772041,130,117731777,5699,41,0,243
,6,6,5,2,265,4912,86,0,69,0,14,4202772041,131,108717482,7296,0,0,337
,2,5,37,2,463,8272,4,4,197,1,18,4202772041,132,124936122,12747,1060,0,524
,15,0,13,2,669,19897,41,10,326,0,25,4202683192,0,168028715,25031,3000,1,773
,15,2,3,2,642,35186,106,12,296,0,25,4202683192,1,124936122,24021,972,1,790
,18,3,2,2,341,13189,112,5,52,0,17,4202683192,2,117731777,12759,107,1,365
,18,8,14,2,413,15830,7,8,142,0,21,4202683192,3,138543123,15453,864,1,517
,24,3,1,2,414,13750,27,4,120,0,23,4202683192,4,108717482,15490,6099,1,625
,6,10,5,2,235,7609,79,1,68,0,17,4202683192,128,164530809,8792,305,0,357
,6,4,13,2,633,18262,109,4,403,0,21,4202683192,129,103275898,23684,2576,0,537
,8,6,36,2,432,15601,74,4,238,0,21,4202683192,130,88585077,16164,1058,0,519
,8,9,7,2,348,18465,78,2,157,0,19,4202683192,131,152915953,13021,0,0,413
,6,10,2,2,286,10900,84,5,28,0,17,4202683192,132,131766964,10701,0,0,353
,27,7,1,2,393,20656,110,4,103,0,23,4201140754,0,164530809,19112,391,1,477
,13,6,9,2,772,18251,109,8,574,0,25,4201140754,1,103275898,37544,7854,1,611
,15,6,4,2,503,26582,2,12,273,0,25,4201140754,2,152915953,24462,767,1,589
,14,6,18,2,791,46585,52,18,517,0,25,4201140754,3,88585077,38468,5729,1,735
,19,10,14,2,342,15133,84,1,51,0,22,4201140754,4,131766964,16632,0,1,454
,22,11,6,2,355,10445,97,1,151,0,24,4201140754,128,98878010,17264,256,0,539
,19,11,6,2,383,28100,27,8,103,0,25,4201140754,129,107081378,18626,5385,0,567
,19,5,8,2,655,38206,41,10,398,0,25,4201140754,130,139280377,31854,5550,0,668
,16,5,9,2,689,63857,34,12,481,0,25,4201140754,131,90882159,33508,48,0,629
,14,12,2,2,264,11004,3,4,17,0,23,4201140754,132,114239371,12839,344,0,487
,10,9,8,2,462,17992,81,10,165,0,19,4200984987,0,152083285,14668,584,0,512
,8,12,2,2,236,9612,110,1,40,0,13,4200984987,1,376228169,7493,0,0,271
,5,8,2,2,268,6883,96,1,113,0,14,4200984987,2,136273116,8509,66,0,303
,11,7,6,2,303,6482,97,4,76,0,16,4200984987,3,185646215,9620,0,0,379
,2,7,11,2,393,10375,17,5,192,0,18,4200984987,4,399885807,12477,433,0,453
,19,8,2,2,307,11296,88,4,20,0,16,4200984987,128,164530809,9747,721,1,361
,12,2,25,2,832,25451,114,14,368,0,25,4200984987,129,103275898,26416,12136,1,885
,20,3,10,2,539,25556,106,14,155,0,23,4200984987,130,88585077,17113,2091,1,698
,23,6,31,2,516,18436,33,4,164,0,19,4200984987,131,152915953,16383,4007,1,498
,23,2,3,2,331,11707,3,6,23,0,21,4200984987,132,131766964,10509,204,1,614
,5,4,25,3,698,37050,10,20,438,0,25,4205210110,0,,33271,3173,0,809
,11,8,25,3,456,19580,36,7,300,0,25,4205210110,1,,21736,405,0,591
,13,11,1,3,351,21013,110,7,79,0,23,4205210110,2,145417739,16731,0,0,490
,13,6,11,3,455,18867,21,6,240,0,25,4205210110,3,,21688,1659,0,575
,16,6,0,3,360,12724,65,7,169,0,21,4205210110,4,256313200,17160,0,0,420
,17,10,1,3,402,18134,7,9,35,0,25,4205210110,128,136421659,19162,504,1,597
,6,6,6,3,728,39133,109,6,525,0,25,4205210110,129,,34701,12813,1,676
,14,8,3,3,601,35848,114,14,327,0,25,4205210110,130,358934489,28647,4780,1,676
,8,11,2,3,359,14270,68,5,41,0,20,4205210110,131,122473374,17112,0,1,361
,9,12,10,3,546,19953,78,0,331,0,25,4205210110,132,,26026,345,1,577
,17,8,0,3,389,12299,110,5,69,0,18,4205119842,0,136421659,14743,110,1,395
,20,2,22,3,605,43794,22,16,251,0,25,4205119842,1,139822354,22929,784,1,777
,14,7,2,3,556,20344,81,10,206,0,24,4205119842,2,302715521,21072,12726,1,671
,13,3,10,3,514,15663,36,9,207,0,23,4205119842,3,285989226,19480,3018,1,629
,19,2,1,3,337,14334,7,4,41,0,23,4205119842,4,136099804,12772,0,1,585
,8,7,12,3,446,15654,54,1,246,0,21,4205119842,128,174450569,16903,1944,0,498
,3,9,3,3,430,36552,34,4,252,0,19,4205119842,129,452376367,16297,0,0,441
,12,15,1,3,259,11835,63,3,58,0,18,4205119842,130,358934489,9816,0,0,386
,6,7,2,3,418,18155,2,12,178,0,20,4205119842,131,313352773,15842,36,0,475
,3,8,3,3,224,6710,88,1,34,0,14,4205119842,132,,8489,0,0,251
,17,7,1,3,325,13879,75,9,16,0,14,4205041666,0,136421659,10920,687,1,295
,20,2,20,3,691,22676,109,9,295,0,22,4205041666,1,142589406,23217,12174,1,619
,15,6,15,3,491,20775,19,6,174,0,20,4205041666,2,139460025,16497,2881,1,518
,13,3,9,3,504,13925,9,5,177,0,21,4205041666,3,315272623,16934,3793,1,570
,23,7,2,3,398,14773,71,9,51,0,21,4205041666,4,116789728,13372,1445,1,555
,11,6,6,3,277,10668,84,4,20,0,16,4205041666,128,177035645,9307,0,0,375
,10,8,11,3,332,16568,36,5,103,0,17,4205041666,129,339821783,11155,544,0,400
,8,10,3,3,285,8590,112,3,45,0,16,4205041666,130,135584110,9576,57,0,347
,3,9,10,3,399,7910,12,2,233,0,18,4205041666,131,198672664,13406,689,0,444
,3,5,22,3,519,18991,76,9,221,0,22,4205041666,132,137129583,17438,835,0,616
,2,10,5,3,488,7915,82,3,314,0,21,4203686048,0,892598197,17746,1272,0,547
,6,8,46,3,637,38577,114,13,313,0,25,4203686048,1,356343152,23165,930,0,782
,8,11,3,3,294,9799,27,3,126,1,18,4203686048,2,147963189,10691,552,0,392
,12,9,8,3,352,10296,23,3,96,0,20,4203686048,3,303469415,12801,0,0,477
,4,7,1,3,430,19416,2,6,188,0,21,4203686048,4,,15637,29,0,530
,21,8,2,3,299,6599,85,3,29,0,17,4203686048,128,136421659,10873,673,1,350
,25,8,2,3,400,11318,100,6,41,0,22,4203686048,129,111886687,14546,0,1,594
,21,3,2,3,611,33949,106,13,235,0,25,4203686048,130,164530809,22220,2271,1,756
,17,2,7,3,834,33461,109,18,397,0,25,4203686048,131,135878232,30329,18152,1,771
,19,8,2,3,436,16004,96,5,175,0,21,4203686048,132,343939692,15855,1782,1,550
,11,7,10,3,526,11715,41,4,264,0,24,4203589913,0,341433367,20356,4122,1,694
,16,1,16,3,656,27022,36,14,316,0,25,4203589913,1,136976122,25387,5630,1,758
,19,9,1,3,385,14284,121,6,50,0,19,4203589913,2,136421659,14899,734,1,402
,19,3,16,3,536,25291,9,8,234,0,24,4203589913,3,,20743,7436,1,639
,24,3,17,3,377,21982,51,11,39,0,22,4203589913,4,93289364,14589,1205,1,547
,4,7,3,3,287,21433,79,7,88,0,16,4203589913,128,900222376,11106,64,0,303
,4,10,16,3,385,14745,95,2,207,0,19,4203589913,129,422089909,14899,1175,0,408
,10,10,5,3,238,10651,26,4,43,0,14,4203589913,130,146356552,9210,0,0,253
,7,10,25,3,391,17189,96,7,185,0,19,4203589913,131,175852704,15131,1101,0,416
,6,7,19,3,474,20649,74,3,239,0,22,4203589913,132,303469415,18343,115,0,549
,9,19,7,3,214,9604,71,5,29,1,14,4203481143,0,185460070,8342,0,0,234
,10,16,14,3,324,25704,27,2,129,0,19,4203481143,1,212379105,12630,2145,0,423
,12,16,1,3,357,18154,21,3,150,1,20,4203481143,2,276505500,13917,65,0,440
,9,12,7,3,443,20137,19,7,165,0,24,4203481143,3,157771335,17269,375,0,655
,6,9,4,3,492,40825,17,7,249,0,25,4203481143,4,166700085,19179,56,0,781
,31,9,2,3,509,33513,14,19,85,0,25,4203481143,128,,19842,875,1,705
,25,5,20,3,583,34723,114,19,226,0,25,4203481143,129,139168097,22727,9461,1,708
,41,1,2,3,529,25424,84,12,108,0,25,4203481143,130,222521770,20622,2634,1,792
,24,6,12,3,655,30325,44,9,350,0,25,4203481143,131,196666794,25534,6952,1,792
,16,7,2,3,466,19286,88,13,67,0,23,4203481143,132,145905824,18166,408,1,572
,11,11,3,3,369,22902,7,4,148,0,23,4203069668,0,199757231,15645,875,0,533
,16,12,4,3,258,9082,87,2,54,0,19,4203069668,1,202791452,10939,85,0,385
,7,10,23,3,532,28001,11,12,322,0,25,4203069668,2,443567820,22556,951,0,661
,15,13,2,3,248,16541,32,2,60,0,20,4203069668,3,,10515,61,0,416
,7,11,7,3,534,32923,114,9,336,0,23,4203069668,4,157771335,22641,878,0,566
,26,5,23,3,403,21235,51,7,104,0,22,4203069668,128,139903131,17087,1645,1,489
,27,6,1,3,508,48831,22,16,149,0,25,4203069668,129,321686235,21539,771,1,733
,13,8,14,3,595,26209,106,14,282,0,25,4203069668,130,138904795,25228,3811,1,730
,20,8,1,3,450,15264,14,6,97,0,25,4203069668,131,246787793,19080,516,1,718
,16,6,31,3,606,25831,41,13,281,0,25,4203069668,132,140807981,25694,7502,1,820
,22,13,7,3,454,36526,34,10,175,0,24,4202984926,0,157771335,19476,27,1,623
,13,10,24,3,639,38157,44,17,330,0,25,4202984926,1,182029471,27413,3607,1,706
,33,12,1,3,428,26288,84,10,44,0,24,4202984926,2,207730757,18361,1328,1,611
,26,6,13,3,488,29559,78,11,140,0,25,4202984926,3,212446211,20935,2757,1,697
,38,14,2,3,396,21327,64,4,88,0,25,4202984926,4,167514198,16988,1403,1,667
,15,12,6,3,362,26110,2,10,112,0,21,4202984926,128,262559684,15529,572,0,456
,15,14,4,3,311,14642,88,2,57,0,21,4202984926,129,109358249,13341,402,0,458
,8,9,10,3,626,50259,25,27,255,0,25,4202984926,130,380349868,26855,3756,0,841
,16,6,12,3,477,15728,41,6,244,1,25,4202984926,131,363006352,20463,4386,0,688
,21,14,0,3,420,35707,14,8,158,0,25,4202984926,132,290682462,18018,214,0,651
,16,14,5,3,378,13884,121,5,88,0,19,4202881933,0,271652768,15246,599,1,386
,11,11,0,3,377,32869,105,7,127,0,21,4202881933,1,141907368,15205,15,1,468
,13,8,4,3,866,32883,73,6,361,0,25,4202881933,2,,34928,3216,1,734
,8,5,6,3,551,31829,70,18,164,0,25,4202881933,3,157771335,22223,3546,1,729
,22,11,3,3,387,19459,99,7,138,0,21,4202881933,4,138831470,15609,392,1,476
,20,11,3,3,338,10127,68,4,47,0,18,4202881933,128,389825759,13632,102,0,381
,19,9,0,3,325,11334,7,6,98,0,18,4202881933,129,172734492,13108,0,0,377
,14,10,13,3,510,35554,81,16,210,0,23,4202881933,130,136468735,20570,2666,0,558
,16,6,21,3,490,23309,114,6,224,0,24,4202881933,131,138381274,19763,698,0,633
,15,8,25,3,535,23396,9,10,244,0,25,4202881933,132,,21578,1768,0,720
,19,1,13,3,554,16365,65,6,184,0,23,4202821358,0,139456208,17681,1315,1,694
,19,6,3,3,437,18073,14,15,69,0,18,4202821358,1,,13947,2574,1,451
,20,5,7,3,399,18779,84,8,56,0,19,4202821358,2,174562686,12734,2585,1,489
,15,4,15,3,584,19265,44,12,206,0,22,4202821358,3,163503761,18639,6902,1,677
,27,7,20,3,357,18027,51,6,61,0,17,4202821358,4,139085531,11394,1346,1,408
,9,12,0,3,241,9057,7,3,35,1,14,4202821358,128,143700435,7691,0,0,281
,2,10,3,3,430,9056,114,1,232,1,18,4202821358,129,157771335,13724,901,0,476
,8,8,3,3,316,12385,121,3,77,1,15,4202821358,130,,10085,46,0,334
,3,5,13,3,447,18888,76,10,180,3,19,4202821358,131,294314113,14266,707,0,512
,9,12,7,3,353,11906,96,4,115,0,15,4202821358,132,155757293,11266,52,0,352
,8,5,17,3,383,9397,41,6,153,0,18,4204528500,0,126744834,11802,0,0,493
,9,6,9,3,389,13894,52,3,140,0,18,4204528500,1,175136768,11987,1071,0,474
,8,9,0,3,207,8880,64,0,33,0,15,4204528500,2,189955374,6379,284,0,347
,14,10,3,3,241,6141,86,1,34,0,14,4204528500,3,124133758,7426,0,0,320
,6,9,2,3,389,20169,22,8,110,0,18,4204528500,4,141806870,11987,0,0,475
,16,5,28,3,466,18919,51,14,96,0,19,4204528500,128,133195928,14360,725,1,541
,12,6,8,3,562,22676,17,14,171,0,23,4204528500,129,138912030,17318,2792,1,723
,10,5,2,3,337,4760,27,2,72,0,19,4204528500,130,327531980,10385,1980,1,502
,8,2,21,3,702,11116,109,7,310,0,21,4204528500,131,355985353,21633,12642,1,632
,13,1,7,3,291,2965,89,2,45,0,16,4204528500,132,,8967,834,1,390
,14,5,14,3,590,31760,19,16,262,0,25,4162248185,0,135656964,23482,9541,1,698
,12,5,3,3,305,8156,88,6,39,0,19,4162248185,1,206152069,12139,367,1,408
,16,5,5,3,626,19587,35,3,357,0,24,4162248185,2,124400427,24914,2270,1,635
,22,3,2,3,398,18582,14,8,82,0,25,4162248185,3,110837826,15840,657,1,683
,19,5,22,3,481,34639,101,15,171,0,24,4162248185,4,139822354,19143,1468,1,661
,7,9,3,3,230,6530,119,5,17,0,14,4162248185,128,189955374,9154,0,0,252
,9,8,3,3,260,9529,72,3,64,0,17,4162248185,129,126271070,10348,143,0,335
,14,12,2,3,561,13225,73,2,212,0,22,4162248185,130,903418859,22327,0,0,543
,14,10,20,3,316,18428,78,3,112,0,19,4162248185,131,152617493,12576,744,0,414
,7,12,2,3,409,33184,99,9,121,0,22,4162248185,132,175136768,16278,592,0,516
,10,10,2,3,195,4703,62,0,16,0,14,4161616492,0,320444382,7163,0,0,242
,8,8,8,3,592,27361,106,10,299,0,25,4161616492,1,334050219,21746,435,0,748
,1,14,22,3,365,17933,59,6,152,0,17,4161616492,2,175136768,13407,1010,0,377
,9,10,7,3,244,12232,101,3,38,0,18,4161616492,3,189955374,8962,0,0,408
,5,12,18,3,364,15301,21,4,166,0,18,4161616492,4,903418859,13370,661,0,407
,22,3,25,3,614,18147,41,13,262,0,25,4161616492,128,397028124,22554,6845,1,769
,30,5,0,3,376,21532,22,9,46,0,19,4161616492,129,,13811,32,1,458
,25,3,3,3,615,24028,14,16,135,0,25,4161616492,130,301269486,22591,2582,1,828
